Category,Test,Severity,Region,Result,Resource,More Info
EC2,Open VNC Server,low,ap-northeast-3,PASS,,No public open ports found
EC2,Open VNC Server,low,ap-south-1,PASS,,No public open ports found
EC2,Open VNC Server,low,sa-east-1,PASS,,No public open ports found
IAM,Certificate Expiry,high,global,PASS,,No certificates found
ELB,Insecure Ciphers,medium,us-east-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,us-east-2,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,us-west-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,us-west-2,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ca-central-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,eu-central-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,eu-west-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,eu-west-2,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,eu-west-3,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,eu-north-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-northeast-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-northeast-2,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-southeast-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-southeast-2,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-northeast-3,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,ap-south-1,PASS,,No load balancers present
ELB,Insecure Ciphers,medium,sa-east-1,PASS,,No load balancers present
IAM,Minimum Password Length,medium,global,FAIL,,Account does not have a password policy
IAM,Password Requires Symbols,medium,global,FAIL,,Account does not have a password policy
IAM,Maximum Password Age,medium,global,FAIL,,Account does not have a password policy
IAM,Password Reuse Prevention,low,global,FAIL,,Account does not have a password policy
IAM,Root MFA Enabled,high,global,FAIL,arn:aws:iam::988369257873:root,An MFA device was not found for the root account
IAM,Root Access Keys,high,global,FAIL,arn:aws:iam::988369257873:root,Access keys were found for the root account
IAM,Users MFA Enabled,medium,global,PASS,,No user accounts found
EC2,Detect EC2 Classic Instances,low,us-east-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,us-east-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,us-west-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,us-west-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ca-central-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,eu-central-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,eu-west-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,eu-west-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,eu-west-3,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,eu-north-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-northeast-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-northeast-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-southeast-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-southeast-2,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-northeast-3,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,ap-south-1,PASS,,No instances found
EC2,Detect EC2 Classic Instances,low,sa-east-1,PASS,,No instances found
IAM,Access Keys Rotated,medium,global,PASS,,No IAM user accounts found
IAM,Access Keys Last Used,low,global,PASS,,No users using access keys found
IAM,Access Keys Extra,low,global,PASS,,No users using access keys found
IAM,Empty Groups,low,global,PASS,,No groups found
S3,S3 Bucket All Users Policy,medium,global,PASS,,No S3 buckets to check
RDS,RDS Restorable,low,us-east-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,us-east-2,PASS,,No RDS instances found
RDS,RDS Restorable,low,us-west-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,us-west-2,PASS,,No RDS instances found
RDS,RDS Restorable,low,ca-central-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,eu-central-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,eu-west-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,eu-west-2,PASS,,No RDS instances found
RDS,RDS Restorable,low,eu-west-3,PASS,,No RDS instances found
RDS,RDS Restorable,low,eu-north-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-northeast-3,PASS,,No RDS instances found
RDS,RDS Restorable,low,ap-south-1,PASS,,No RDS instances found
RDS,RDS Restorable,low,sa-east-1,PASS,,No RDS instances found
Route53,Domain Auto Renew,low,global,PASS,,No domains registered through Route53
Route53,Domain Transfer Lock,high,global,PASS,,No domains registered through Route53
Route53,Domain Expiry,high,global,PASS,,No domains registered through Route53
RDS,RDS Encryption Enabled,medium,us-east-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,us-east-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,us-west-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,us-west-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ca-central-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,eu-central-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,eu-west-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,eu-west-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,eu-west-3,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,eu-north-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-northeast-3,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,ap-south-1,PASS,,No RDS instances found
RDS,RDS Encryption Enabled,medium,sa-east-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,us-east-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,us-east-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,us-west-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,us-west-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ca-central-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,eu-central-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,eu-west-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,eu-west-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,eu-west-3,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,eu-north-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-northeast-3,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,ap-south-1,PASS,,No RDS instances found
RDS,RDS Automated Backups,low,sa-east-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,us-east-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,us-east-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,us-west-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,us-west-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ca-central-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,eu-central-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,eu-west-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,eu-west-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,eu-west-3,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,eu-north-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-northeast-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-northeast-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-southeast-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-southeast-2,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-northeast-3,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,ap-south-1,PASS,,No RDS instances found
RDS,RDS Publicly Accessible,medium,sa-east-1,PASS,,No RDS instances found
IAM,SSH Keys Rotated,medium,global,PASS,,No user accounts with SSH keys found
KMS,KMS Key Rotation,low,us-east-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,us-east-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,us-west-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,us-west-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ca-central-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,eu-central-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,eu-west-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,eu-west-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,eu-west-3,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,eu-north-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-northeast-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-northeast-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-southeast-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-southeast-2,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-northeast-3,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,ap-south-1,PASS,,No KMS keys found
KMS,KMS Key Rotation,low,sa-east-1,PASS,,No KMS keys found
CloudTrail,CloudTrail File Validation,medium,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail File Validation,medium,sa-east-1,FAIL,,CloudTrail is not enabled
IAM,Password Expiration,medium,global,FAIL,,Account does not have a password policy
IAM,Password Requires Lowercase,medium,global,FAIL,,Account does not have a password policy
IAM,Password Requires Numbers,medium,global,FAIL,,Account does not have a password policy
IAM,Password Requires Uppercase,medium,global,FAIL,,Account does not have a password policy
IAM,Root Account In Use,high,global,FAIL,arn:aws:iam::988369257873:root,Root account was last used 0 days ago
IAM,No User IAM Policies,low,global,PASS,,No user accounts found
CloudTrail,CloudTrail To CloudWatch,low,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail To CloudWatch,low,sa-east-1,FAIL,,CloudTrail is not enabled
ConfigService,Config Service Enabled,low,us-east-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,us-east-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,us-west-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,us-west-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ca-central-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,eu-central-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,eu-west-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,eu-west-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,eu-west-3,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,eu-north-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-northeast-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-northeast-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-southeast-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-southeast-2,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-northeast-3,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,ap-south-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,sa-east-1,FAIL,,Config Service is not configured
ConfigService,Config Service Enabled,low,global,FAIL,,Config Service is not monitoring global services
CloudTrail,CloudTrail Bucket Access Logging,high,us-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,us-east-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,us-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,us-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ca-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,eu-central-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,eu-west-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,eu-west-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,eu-west-3,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,eu-north-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-northeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-northeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-southeast-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-southeast-2,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-northeast-3,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,ap-south-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Bucket Access Logging,high,sa-east-1,PASS,,No S3 buckets to check
CloudTrail,CloudTrail Encryption,medium,us-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,us-east-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,us-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,us-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ca-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,eu-central-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,eu-west-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,eu-west-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,eu-west-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,eu-north-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-northeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-northeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-southeast-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-southeast-2,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-northeast-3,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,ap-south-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Encryption,medium,sa-east-1,FAIL,,CloudTrail is not enabled
CloudTrail,CloudTrail Bucket Private,medium,us-east-1,PASS,,No S3 buckets to check
